chapter,verse,texte
10,16,"Αὕτη 3778 {D-NSF} ἡ 3588 {T-NSF} διαθήκη 1242 {N-NSF} ἣν 3739 {R-ASF} διαθήσομαι 1303 {V-FDI-1S} πρὸς 4314 {PREP} αὐτοὺς 846 {P-APM} μετὰ 3326 {PREP} τὰς 3588 {T-APF} ἡμέρας 2250 {N-APF} ἐκείνας, 1565 {D-APF} λέγει 3004 {V-PAI-3S} κύριος, 2962 {N-NSM} διδοὺς 1325 {V-PAP-NSM} νόμους 3551 {N-APM} μου 1473 {P-1GS} ἐπὶ 1909 {PREP} καρδίας 2588 {N-APF} αὐτῶν, 846 {P-GPM} καὶ 2532 {CONJ} ἐπὶ 1909 {PREP} τῶν 3588 {T-GPF} διανοιῶν 1271 {N-GPF} αὐτῶν 846 {P-GPM} ἐπιγράψω 1924 {V-FAI-1S} αὐτούς· 846 {P-APM} "
10,17,καὶ 2532 {CONJ} τῶν 3588 {T-GPF} ἁμαρτιῶν 266 {N-GPF} αὐτῶν 846 {P-GPM} καὶ 2532 {CONJ} τῶν 3588 {T-GPF} ἀνομιῶν 458 {N-GPF} αὐτῶν 846 {P-GPM} οὐ 3756 {PRT-N} μὴ 3361 {PRT-N} μνησθῶ 3403 {V-APS-1S} ἔτι. 2089 {ADV} 
10,18,"Ὅπου 3699 {ADV} δὲ 1161 {CONJ} ἄφεσις 859 {N-NSF} τούτων, 3778 {D-GPF} οὐκέτι 3765 {ADV-N} προσφορὰ 4376 {N-NSF} περὶ 4012 {PREP} ἁμαρτίας. 266 {N-GSF} "
10,19,"Ἔχοντες 2192 {V-PAP-NPM} οὖν, 3767 {CONJ} ἀδελφοί, 80 {N-VPM} παρρησίαν 3954 {N-ASF} εἰς 1519 {PREP} τὴν 3588 {T-ASF} εἴσοδον 1529 {N-ASF} τῶν 3588 {T-GPN} ἁγίων 40 {A-GPN} ἐν 1722 {PREP} τῷ 3588 {T-DSN} αἵματι 129 {N-DSN} Ἰησοῦ, 2424 {N-GSM} "
10,20,"ἣν 3739 {R-ASF} ἐνεκαίνισεν 1457 {V-AAI-3S} ἡμῖν 1473 {P-1DP} ὁδὸν 3598 {N-ASF} πρόσφατον 4372 {A-ASF} καὶ 2532 {CONJ} ζῶσαν, 2198 {V-PAP-ASF} διὰ 1223 {PREP} τοῦ 3588 {T-GSN} καταπετάσματος, 2665 {N-GSN} τοῦτ’ 3778 {D-NSN} ἔστιν, 1510 {V-PAI-3S} τῆς 3588 {T-GSF} σαρκὸς 4561 {N-GSF} αὐτοῦ, 846 {P-GSM} "
10,21,"καὶ 2532 {CONJ} ἱερέα 2409 {N-ASM} μέγαν 3173 {A-ASM} ἐπὶ 1909 {PREP} τὸν 3588 {T-ASM} οἶκον 3624 {N-ASM} τοῦ 3588 {T-GSM} θεοῦ, 2316 {N-GSM} "
10,22,"προσερχώμεθα 4334 {V-PNS-1P} μετὰ 3326 {PREP} ἀληθινῆς 228 {A-GSF} καρδίας 2588 {N-GSF} ἐν 1722 {PREP} πληροφορίᾳ 4136 {N-DSF} πίστεως, 4102 {N-GSF} ἐρραντισμένοι 4472 {V-RPP-NPM} τὰς 3588 {T-APF} καρδίας 2588 {N-APF} ἀπὸ 575 {PREP} συνειδήσεως 4893 {N-GSF} πονηρᾶς, 4190 {A-GSF} καὶ 2532 {CONJ} λελουμένοι 3068 {V-RPP-NPM} τὸ 3588 {T-ASN} σῶμα 4983 {N-ASN} ὕδατι 5204 {N-DSN} καθαρῷ· 2513 {A-DSN} "
10,23,"κατέχωμεν 2722 {V-PAS-1P} τὴν 3588 {T-ASF} ὁμολογίαν 3671 {N-ASF} τῆς 3588 {T-GSF} ἐλπίδος 1680 {N-GSF} ἀκλινῆ, 186 {A-ASF} πιστὸς 4103 {A-NSM} γὰρ 1063 {CONJ} ὁ 3588 {T-NSM} ἐπαγγειλάμενος· 1861 {V-ADP-NSM} "
10,24,"καὶ 2532 {CONJ} κατανοῶμεν 2657 {V-PAS-1P} ἀλλήλους 240 {C-APM} εἰς 1519 {PREP} παροξυσμὸν 3948 {N-ASM} ἀγάπης 26 {N-GSF} καὶ 2532 {CONJ} καλῶν 2570 {A-GPN} ἔργων, 2041 {N-GPN} "
10,25,"μὴ 3361 {PRT-N} ἐγκαταλείποντες 1459 {V-PAP-NPM} τὴν 3588 {T-ASF} ἐπισυναγωγὴν 1997 {N-ASF} ἑαυτῶν, 1438 {F-1GPM} καθὼς 2531 {ADV} ἔθος 1485 {N-NSN} τισίν, 5100 {X-DPM} ἀλλὰ 235 {CONJ} παρακαλοῦντες, 3870 {V-PAP-NPM} καὶ 2532 {CONJ} τοσούτῳ 5118 {D-DSN} μᾶλλον, 3123 {ADV} ὅσῳ 3745 {K-DSN} βλέπετε 991 {V-PAI-2P} ἐγγίζουσαν 1448 {V-PAP-ASF} τὴν 3588 {T-ASF} ἡμέραν. 2250 {N-ASF} "
10,26,"Ἑκουσίως 1596 {ADV} γὰρ 1063 {CONJ} ἁμαρτανόντων 264 {V-PAP-GPM} ἡμῶν 1473 {P-1GP} μετὰ 3326 {PREP} τὸ 3588 {T-ASN} λαβεῖν 2983 {V-2AAN} τὴν 3588 {T-ASF} ἐπίγνωσιν 1922 {N-ASF} τῆς 3588 {T-GSF} ἀληθείας, 225 {N-GSF} οὐκέτι 3765 {ADV-N} περὶ 4012 {PREP} ἁμαρτιῶν 266 {N-GPF} ἀπολείπεται 620 {V-PPI-3S} θυσία, 2378 {N-NSF} "
10,27,"φοβερὰ 5398 {A-NSF} δέ 1161 {CONJ} τις 5100 {X-NSF} ἐκδοχὴ 1561 {N-NSF} κρίσεως, 2920 {N-GSF} καὶ 2532 {CONJ} πυρὸς 4442 {N-GSN} ζῆλος 2205 {N-NSN} ἐσθίειν 2068 {V-PAN} μέλλοντος 3195 {V-PAP-GSN} τοὺς 3588 {T-APM} ὑπεναντίους. 5227 {A-APM} "
10,28,Ἀθετήσας 114 {V-AAP-NSM} τις 5100 {X-NSM} νόμον 3551 {N-ASM} Μωϋσέως 3475 {N-GSM} χωρὶς 5565 {ADV} οἰκτιρμῶν 3628 {N-GPM} ἐπὶ 1909 {PREP} δυσὶν 1417 {A-DPM} ἢ 2228 {PRT} τρισὶν 5140 {A-DPM} μάρτυσιν 3144 {N-DPM} ἀποθνῄσκει· 599 {V-PAI-3S} 
10,29,"πόσῳ, 4214 {Q-DSN} δοκεῖτε, 1380 {V-PAI-2P} χείρονος 5501 {A-GSF} ἀξιωθήσεται 515 {V-FPI-3S} τιμωρίας 5098 {N-GSF} ὁ 3588 {T-NSM} τὸν 3588 {T-ASM} υἱὸν 5207 {N-ASM} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} καταπατήσας, 2662 {V-AAP-NSM} καὶ 2532 {CONJ} τὸ 3588 {T-ASN} αἷμα 129 {N-ASN} τῆς 3588 {T-GSF} διαθήκης 1242 {N-GSF} κοινὸν 2839 {A-ASN} ἡγησάμενος 2233 {V-ADP-NSM} ἐν 1722 {PREP} ᾧ 3739 {R-DSN} ἡγιάσθη, 37 {V-API-3S} καὶ 2532 {CONJ} τὸ 3588 {T-ASN} πνεῦμα 4151 {N-ASN} τῆς 3588 {T-GSF} χάριτος 5485 {N-GSF} ἐνυβρίσας, 1796 {V-AAP-NSM} "
10,30,"Οἴδαμεν 1492 {V-RAI-1P} γὰρ 1063 {CONJ} τὸν 3588 {T-ASM} εἰπόντα, 3004 {V-2AAP-ASM} Ἐμοὶ 1473 {P-1DS} ἐκδίκησις, 1557 {N-NSF} ἐγὼ 1473 {P-1NS} ἀνταποδώσω, 467 {V-FAI-1S} λέγει 3004 {V-PAI-3S} κύριος· 2962 {N-NSM} καὶ 2532 {CONJ} πάλιν, 3825 {ADV} κύριος 2962 {N-NSM} κρινεῖ 2919 {V-FAI-3S} τὸν 3588 {T-ASM} λαὸν 2992 {N-ASM} αὐτοῦ. 846 {P-GSM} "
10,31,Φοβερὸν 5398 {A-NSN} τὸ 3588 {T-NSN} ἐμπεσεῖν 1706 {V-2AAN} εἰς 1519 {PREP} χεῖρας 5495 {N-APF} θεοῦ 2316 {N-GSM} ζῶντος. 2198 {V-PAP-GSM}
10,32,"Ἀναμιμνῄσκεσθε 363 {V-PMM-2P} δὲ 1161 {CONJ} τὰς 3588 {T-APF} πρότερον 4386 {ADV-C} ἡμέρας, 2250 {N-APF} ἐν 1722 {PREP} αἷς 3739 {R-DPF} φωτισθέντες 5461 {V-APP-NPM} πολλὴν 4183 {A-ASF} ἄθλησιν 119 {N-ASF} ὑπεμείνατε 5278 {V-AAI-2P} παθημάτων· 3804 {N-GPN} "
10,33,"τοῦτο 3778 {D-ASN} μέν, 3303 {PRT} ὀνειδισμοῖς 3680 {N-DPM} τε 5037 {PRT} καὶ 2532 {CONJ} θλίψεσιν 2347 {N-DPF} θεατριζόμενοι· 2301 {V-PPP-NPM} τοῦτο 3778 {D-ASN} δέ, 1161 {CONJ} κοινωνοὶ 2844 {N-NPM} τῶν 3588 {T-GPM} οὕτως 3779 {ADV} ἀναστρεφομένων 390 {V-PPP-GPM} γενηθέντες. 1096 {V-AOP-NPM} "
10,34,"Καὶ 2532 {CONJ} γὰρ 1063 {CONJ} τοῖς 3588 {T-DPM} δεσμοῖς 1199 {N-DPM} μου 1473 {P-1GS} συνεπαθήσατε, 4834 {V-AAI-2P} καὶ 2532 {CONJ} τὴν 3588 {T-ASF} ἁρπαγὴν 724 {N-ASF} τῶν 3588 {T-GPN} ὑπαρχόντων 5225 {V-PAP-GPN} ὑμῶν 4771 {P-2GP} μετὰ 3326 {PREP} χαρᾶς 5479 {N-GSF} προσεδέξασθε, 4327 {V-ADI-2P} γινώσκοντες 1097 {V-PAP-NPM} ἔχειν 2192 {V-PAN} ἑαυτοῖς 1438 {F-2DPM} κρείττονα 2909 {A-ASF-C} ὕπαρξιν 5223 {N-ASF} ἐν 1722 {PREP} οὐρανοῖς 3772 {N-DPM} καὶ 2532 {CONJ} μένουσαν. 3306 {V-PAP-ASF} "
10,35,"Μὴ 3361 {PRT-N} ἀποβάλητε 577 {V-2AAS-2P} οὖν 3767 {CONJ} τὴν 3588 {T-ASF} παρρησίαν 3954 {N-ASF} ὑμῶν, 4771 {P-2GP} ἥτις 3748 {R-NSF} ἔχει 2192 {V-PAI-3S} μισθαποδοσίαν 3405 {N-ASF} μεγάλην. 3173 {A-ASF} "
10,36,"Ὑπομονῆς 5281 {N-GSF} γὰρ 1063 {CONJ} ἔχετε 2192 {V-PAI-2P} χρείαν, 5532 {N-ASF} ἵνα 2443 {CONJ} τὸ 3588 {T-ASN} θέλημα 2307 {N-ASN} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} ποιήσαντες 4160 {V-AAP-NPM} κομίσησθε 2865 {V-AMS-2P} τὴν 3588 {T-ASF} ἐπαγγελίαν. 1860 {N-ASF} "
10,37,"Ἔτι 2089 {ADV} γὰρ 1063 {CONJ} μικρὸν 3398 {A-ASM} ὅσον 3745 {K-ASM} ὅσον, 3745 {K-ASM} Ὁ 3588 {T-NSM} ἐρχόμενος 2064 {V-PNP-NSM} ἥξει, 2240 {V-FAI-3S} καὶ 2532 {CONJ} οὐ 3756 {PRT-N} χρονιεῖ. 5549 {V-FAI-3S} "
10,38,"Ὁ 3588 {T-NSM} δὲ 1161 {CONJ} δίκαιος 1342 {A-NSM} ἐκ 1537 {PREP} πίστεως 4102 {N-GSF} ζήσεται· 2198 {V-FDI-3S} καὶ 2532 {CONJ} ἐὰν 1437 {COND} ὑποστείληται, 5288 {V-AMS-3S} οὐκ 3756 {PRT-N} εὐδοκεῖ 2106 {V-PAI-3S} ἡ 3588 {T-NSF} ψυχή 5590 {N-NSF} μου 1473 {P-1GS} ἐν 1722 {PREP} αὐτῷ. 846 {P-DSM} "
10,39,"Ἡμεῖς 1473 {P-1NP} δὲ 1161 {CONJ} οὐκ 3756 {PRT-N} ἐσμὲν 1510 {V-PAI-1P} ὑποστολῆς 5289 {N-GSF} εἰς 1519 {PREP} ἀπώλειαν, 684 {N-ASF} ἀλλὰ 235 {CONJ} πίστεως 4102 {N-GSF} εἰς 1519 {PREP} περιποίησιν 4047 {N-ASF} ψυχῆς. 5590 {N-GSF} "
11,1,"Ἔστιν 1510 {V-PAI-3S} δὲ 1161 {CONJ} πίστις 4102 {N-NSF} ἐλπιζομένων 1679 {V-PPP-GPN} ὑπόστασις, 5287 {N-NSF} πραγμάτων 4229 {N-GPN} ἔλεγχος 1650 {N-NSM} οὐ 3756 {PRT-N} βλεπομένων. 991 {V-PPP-GPN} "
11,2,Ἐν 1722 {PREP} ταύτῃ 3778 {D-DSF} γὰρ 1063 {CONJ} ἐμαρτυρήθησαν 3140 {V-API-3P} οἱ 3588 {T-NPM} πρεσβύτεροι. 4245 {A-NPM-C} 
11,3,"Πίστει 4102 {N-DSF} νοοῦμεν 3539 {V-PAI-1P} κατηρτίσθαι 2675 {V-RPN} τοὺς 3588 {T-APM} αἰῶνας 165 {N-APM} ῥήματι 4487 {N-DSN} θεοῦ, 2316 {N-GSM} εἰς 1519 {PREP} τὸ 3588 {T-ASN} μὴ 3361 {PRT-N} ἐκ 1537 {PREP} φαινομένων 5316 {V-PEP-GPN} τὰ 3588 {T-APN} βλεπόμενα 991 {V-PPP-APN} γεγονέναι. 1096 {V-2RAN} "
11,4,"Πίστει 4102 {N-DSF} πλείονα 4183 {A-ASF-C} θυσίαν 2378 {N-ASF} Ἄβελ 6 {N-PRI} παρὰ 3844 {PREP} Κάϊν 2535 {N-PRI} προσήνεγκεν 4374 {V-AAI-3S} τῷ 3588 {T-DSM} θεῷ, 2316 {N-DSM} δι’ 1223 {PREP} ἧς 3739 {R-GSF} ἐμαρτυρήθη 3140 {V-API-3S} εἶναι 1510 {V-PAN} δίκαιος, 1342 {A-NSM} μαρτυροῦντος 3140 {V-PAP-GSM} ἐπὶ 1909 {PREP} τοῖς 3588 {T-DPN} δώροις 1435 {N-DPN} αὐτοῦ 846 {P-GSM} τοῦ 3588 {T-GSM} θεοῦ· 2316 {N-GSM} καὶ 2532 {CONJ} δι’ 1223 {PREP} αὐτῆς 846 {P-GSF} ἀποθανὼν 599 {V-2AAP-NSM} ἔτι 2089 {ADV} λαλεῖται. 2980 {V-PMI-3S} "
11,5,"Πίστει 4102 {N-DSF} Ἐνὼχ 1802 {N-PRI} μετετέθη 3346 {V-API-3S} τοῦ 3588 {T-GSN} μὴ 3361 {PRT-N} ἰδεῖν 3708 {V-2AAN} θάνατον, 2288 {N-ASM} καὶ 2532 {CONJ} οὐχ 3756 {PRT-N} εὑρίσκετο, 2147 {V-IPI-3S} διότι 1360 {CONJ} μετέθηκεν 3346 {V-AAI-3S} αὐτὸν 846 {P-ASM} ὁ 3588 {T-NSM} θεός· 2316 {N-NSM} πρὸ 4253 {PREP} γὰρ 1063 {CONJ} τῆς 3588 {T-GSF} μεταθέσεως 3331 {N-GSF} αὐτοῦ 846 {P-GSM} μεμαρτύρηται 3140 {V-RPI-3S} εὐηρεστηκέναι 2100 {V-RAN} τῷ 3588 {T-DSM} θεῷ· 2316 {N-DSM} "
11,6,"χωρὶς 5565 {ADV} δὲ 1161 {CONJ} πίστεως 4102 {N-GSF} ἀδύνατον 102 {A-NSN} εὐαρεστῆσαι· 2100 {V-AAN} πιστεῦσαι 4100 {V-AAN} γὰρ 1063 {CONJ} δεῖ 1163 {V-PAI-3S} τὸν 3588 {T-ASM} προσερχόμενον 4334 {V-PNP-ASM} τῷ 3588 {T-DSM} θεῷ, 2316 {N-DSM} ὅτι 3754 {CONJ} ἔστιν, 1510 {V-PAI-3S} καὶ 2532 {CONJ} τοῖς 3588 {T-DPM} ἐκζητοῦσιν 1567 {V-PAP-DPM} αὐτὸν 846 {P-ASM} μισθαποδότης 3406 {N-NSM} γίνεται. 1096 {V-PNI-3S} "
11,7,"Πίστει 4102 {N-DSF} χρηματισθεὶς 5537 {V-APP-NSM} Νῶε 3575 {N-PRI} περὶ 4012 {PREP} τῶν 3588 {T-GPN} μηδέπω 3369 {ADV-N} βλεπομένων, 991 {V-PPP-GPN} εὐλαβηθεὶς 2125 {V-AOP-NSM} κατεσκεύασεν 2680 {V-AAI-3S} κιβωτὸν 2787 {N-ASF} εἰς 1519 {PREP} σωτηρίαν 4991 {N-ASF} τοῦ 3588 {T-GSM} οἴκου 3624 {N-GSM} αὐτοῦ· 846 {P-GSM} δι’ 1223 {PREP} ἧς 3739 {R-GSF} κατέκρινεν 2632 {V-AAI-3S} τὸν 3588 {T-ASM} κόσμον, 2889 {N-ASM} καὶ 2532 {CONJ} τῆς 3588 {T-GSF} κατὰ 2596 {PREP} πίστιν 4102 {N-ASF} δικαιοσύνης 1343 {N-GSF} ἐγένετο 1096 {V-2ADI-3S} κληρονόμος. 2818 {N-NSM} "
11,8,"Πίστει 4102 {N-DSF} καλούμενος 2564 {V-PPP-NSM} Ἀβραὰμ 11 {N-PRI} ὑπήκουσεν 5219 {V-AAI-3S} ἐξελθεῖν 1831 {V-2AAN} εἰς 1519 {PREP} τὸν 3588 {T-ASM} τόπον 5117 {N-ASM} ὃν 3739 {R-ASM} ἤμελλεν 3195 {V-IAI-3S-ATT} λαμβάνειν 2983 {V-PAN} εἰς 1519 {PREP} κληρονομίαν, 2817 {N-ASF} καὶ 2532 {CONJ} ἐξῆλθεν 1831 {V-2AAI-3S} μὴ 3361 {PRT-N} ἐπιστάμενος 1987 {V-PNP-NSM} ποῦ 4226 {ADV-I} ἔρχεται. 2064 {V-PNI-3S} "
11,9,"Πίστει 4102 {N-DSF} παρῴκησεν 3939 {V-AAI-3S} εἰς 1519 {PREP} γῆν 1093 {N-ASF} τῆς 3588 {T-GSF} ἐπαγγελίας, 1860 {N-GSF} ὡς 5613 {ADV} ἀλλοτρίαν, 245 {A-ASF} ἐν 1722 {PREP} σκηναῖς 4633 {N-DPF} κατοικήσας 2730 {V-AAP-NSM} μετὰ 3326 {PREP} Ἰσαὰκ 2464 {N-PRI} καὶ 2532 {CONJ} Ἰακώβ, 2384 {N-PRI} τῶν 3588 {T-GPM} συγκληρονόμων 4789 {A-GPM} τῆς 3588 {T-GSF} ἐπαγγελίας 1860 {N-GSF} τῆς 3588 {T-GSF} αὐτῆς· 846 {P-GSF} "
11,10,"ἐξεδέχετο 1551 {V-INI-3S} γὰρ 1063 {CONJ} τὴν 3588 {T-ASF} τοὺς 3588 {T-APM} θεμελίους 2310 {N-APM} ἔχουσαν 2192 {V-PAP-ASF} πόλιν, 4172 {N-ASF} ἧς 3739 {R-GSF} τεχνίτης 5079 {N-NSM} καὶ 2532 {CONJ} δημιουργὸς 1217 {N-NSM} ὁ 3588 {T-NSM} θεός. 2316 {N-NSM} "
11,11,"Πίστει 4102 {N-DSF} καὶ 2532 {CONJ} αὐτὴ 846 {P-NSF} Σάρρα 4564 {N-NSF} δύναμιν 1411 {N-ASF} εἰς 1519 {PREP} καταβολὴν 2602 {N-ASF} σπέρματος 4690 {N-GSN} ἔλαβεν, 2983 {V-2AAI-3S} καὶ 2532 {CONJ} παρὰ 3844 {PREP} καιρὸν 2540 {N-ASM} ἡλικίας 2244 {N-GSF} ἔτεκεν, 5088 {V-2AAI-3S} ἐπεὶ 1893 {CONJ} πιστὸν 4103 {A-ASM} ἡγήσατο 2233 {V-ADI-3S} τὸν 3588 {T-ASM} ἐπαγγειλάμενον. 1861 {V-ADP-ASM} "
11,12,"Διὸ 1352 {CONJ} καὶ 2532 {CONJ} ἀφ’ 575 {PREP} ἑνὸς 1520 {A-GSM} ἐγεννήθησαν, 1080 {V-API-3P} καὶ 2532 {CONJ} ταῦτα 3778 {D-APN} νενεκρωμένου, 3499 {V-RPP-GSM} καθὼς 2531 {ADV} τὰ 3588 {T-NPN} ἄστρα 798 {N-NPN} τοῦ 3588 {T-GSM} οὐρανοῦ 3772 {N-GSM} τῷ 3588 {T-DSN} πλήθει, 4128 {N-DSN} καὶ 2532 {CONJ} ὡς 5613 {ADV} ἡ 3588 {T-NSF} ἄμμος 285 {N-NSF} ἡ 3588 {T-NSF} παρὰ 3844 {PREP} τὸ 3588 {T-ASN} χεῖλος 5491 {N-ASN} τῆς 3588 {T-GSF} θαλάσσης 2281 {N-GSF} ἡ 3588 {T-NSF} ἀναρίθμητος. 382 {A-NSF} "
11,13,"Κατὰ 2596 {PREP} πίστιν 4102 {N-ASF} ἀπέθανον 599 {V-2AAI-3P} οὗτοι 3778 {D-NPM} πάντες, 3956 {A-NPM} μὴ 3361 {PRT-N} λαβόντες 2983 {V-2AAP-NPM} τὰς 3588 {T-APF} ἐπαγγελίας, 1860 {N-APF} ἀλλὰ 235 {CONJ} πόρρωθεν 4207 {ADV} αὐτὰς 846 {P-APF} ἰδόντες, 3708 {V-2AAP-NPM} καὶ 2532 {CONJ} ἀσπασάμενοι, 782 {V-ADP-NPM} καὶ 2532 {CONJ} ὁμολογήσαντες 3670 {V-AAP-NPM} ὅτι 3754 {CONJ} ξένοι 3581 {A-NPM} καὶ 2532 {CONJ} παρεπίδημοί 3927 {A-NPM} εἰσιν 1510 {V-PAI-3P} ἐπὶ 1909 {PREP} τῆς 3588 {T-GSF} γῆς. 1093 {N-GSF} "
11,14,Οἱ 3588 {T-NPM} γὰρ 1063 {CONJ} τοιαῦτα 5108 {D-APN} λέγοντες 3004 {V-PAP-NPM} ἐμφανίζουσιν 1718 {V-PAI-3P} ὅτι 3754 {CONJ} πατρίδα 3968 {N-ASF} ἐπιζητοῦσιν. 1934 {V-PAI-3P} 
11,15,"Καὶ 2532 {CONJ} εἰ 1487 {COND} μὲν 3303 {PRT} ἐκείνης 1565 {D-GSF} ἐμνημόνευον 3421 {V-IAI-3P} ἀφ’ 575 {PREP} ἧς 3739 {R-GSF} ἐξῆλθον, 1831 {V-2AAI-3P} εἶχον 2192 {V-IAI-3P} ἂν 302 {PRT} καιρὸν 2540 {N-ASM} ἀνακάμψαι. 344 {V-AAN} "
11,16,"Νῦν 3568 {ADV} δὲ 1161 {CONJ} κρείττονος 2909 {A-GSF-C} ὀρέγονται, 3713 {V-PMI-3P} τοῦτ’ 3778 {D-NSN} ἔστιν, 1510 {V-PAI-3S} ἐπουρανίου· 2032 {A-GSF} διὸ 1352 {CONJ} οὐκ 3756 {PRT-N} ἐπαισχύνεται 1870 {V-PNI-3S} αὐτοὺς 846 {P-APM} ὁ 3588 {T-NSM} θεός, 2316 {N-NSM} θεὸς 2316 {N-NSM} ἐπικαλεῖσθαι 1941 {V-PPN} αὐτῶν· 846 {P-GPM} ἡτοίμασεν 2090 {V-AAI-3S} γὰρ 1063 {CONJ} αὐτοῖς 846 {P-DPM} πόλιν. 4172 {N-ASF} "
11,17,"Πίστει 4102 {N-DSF} προσενήνοχεν 4374 {V-2RAI-3S-ATT} Ἀβραὰμ 11 {N-PRI} τὸν 3588 {T-ASM} Ἰσαὰκ 2464 {N-PRI} πειραζόμενος, 3985 {V-PPP-NSM} καὶ 2532 {CONJ} τὸν 3588 {T-ASM} μονογενῆ 3439 {A-ASM} προσέφερεν 4374 {V-IAI-3S} ὁ 3588 {T-NSM} τὰς 3588 {T-APF} ἐπαγγελίας 1860 {N-APF} ἀναδεξάμενος, 324 {V-ADP-NSM} "
11,18,"πρὸς 4314 {PREP} ὃν 3739 {R-ASM} ἐλαλήθη, 2980 {V-API-3S} ὅτι 3754 {CONJ} Ἐν 1722 {PREP} Ἰσαὰκ 2464 {N-PRI} κληθήσεταί 2564 {V-FPI-3S} σοι 4771 {P-2DS} σπέρμα· 4690 {N-NSN} "
11,19,λογισάμενος 3049 {V-ADP-NSM} ὅτι 3754 {CONJ} καὶ 2532 {CONJ} ἐκ 1537 {PREP} νεκρῶν 3498 {A-GPM} ἐγείρειν 1453 {V-PAN} δυνατὸς 1415 {A-NSM} ὁ 3588 {T-NSM} θεός· 2316 {N-NSM} ὅθεν 3606 {ADV} αὐτὸν 846 {P-ASM} καὶ 2532 {CONJ} ἐν 1722 {PREP} παραβολῇ 3850 {N-DSF} ἐκομίσατο. 2865 {V-AMI-3S}
11,20,Πίστει 4102 {N-DSF} περὶ 4012 {PREP} μελλόντων 3195 {V-PAP-GPN} εὐλόγησεν 2127 {V-AAI-3S} Ἰσαὰκ 2464 {N-PRI} τὸν 3588 {T-ASM} Ἰακὼβ 2384 {N-PRI} καὶ 2532 {CONJ} τὸν 3588 {T-ASM} Ἠσαῦ. 2269 {N-PRI} 
11,21,"Πίστει 4102 {N-DSF} Ἰακὼβ 2384 {N-PRI} ἀποθνῄσκων 599 {V-PAP-NSM} ἕκαστον 1538 {A-ASM} τῶν 3588 {T-GPM} υἱῶν 5207 {N-GPM} Ἰωσὴφ 2501 {N-PRI} εὐλόγησεν, 2127 {V-AAI-3S} καὶ 2532 {CONJ} προσεκύνησεν 4352 {V-AAI-3S} ἐπὶ 1909 {PREP} τὸ 3588 {T-ASN} ἄκρον 206 {N-ASN} τῆς 3588 {T-GSF} ῥάβδου 4464 {N-GSF} αὐτοῦ. 846 {P-GSM} "
11,22,"Πίστει 4102 {N-DSF} Ἰωσὴφ 2501 {N-PRI} τελευτῶν 5053 {V-PAP-NSM} περὶ 4012 {PREP} τῆς 3588 {T-GSF} ἐξόδου 1841 {N-GSF} τῶν 3588 {T-GPM} υἱῶν 5207 {N-GPM} Ἰσραὴλ 2474 {N-PRI} ἐμνημόνευσεν, 3421 {V-AAI-3S} καὶ 2532 {CONJ} περὶ 4012 {PREP} τῶν 3588 {T-GPN} ὀστέων 3747 {N-GPN} αὐτοῦ 846 {P-GSM} ἐνετείλατο. 1781 {V-ADI-3S} "
11,23,"Πίστει 4102 {N-DSF} Μωϋσῆς 3475 {N-NSM} γεννηθεὶς 1080 {V-APP-NSM} ἐκρύβη 2928 {V-2API-3S} τρίμηνον 5150 {A-ASM} ὑπὸ 5259 {PREP} τῶν 3588 {T-GPM} πατέρων 3962 {N-GPM} αὐτοῦ, 846 {P-GSM} διότι 1360 {CONJ} εἶδον 3708 {V-2AAI-3P} ἀστεῖον 791 {A-ASN} τὸ 3588 {T-ASN} παιδίον· 3813 {N-ASN} καὶ 2532 {CONJ} οὐκ 3756 {PRT-N} ἐφοβήθησαν 5399 {V-AOI-3P} τὸ 3588 {T-ASN} διάταγμα 1297 {N-ASN} τοῦ 3588 {T-GSM} βασιλέως. 935 {N-GSM} "
11,24,"Πίστει 4102 {N-DSF} Μωϋσῆς 3475 {N-NSM} μέγας 3173 {A-NSM} γενόμενος 1096 {V-2ADP-NSM} ἠρνήσατο 720 {V-ADI-3S} λέγεσθαι 3004 {V-PPN} υἱὸς 5207 {N-NSM} θυγατρὸς 2364 {N-GSF} Φαραώ, 5328 {N-PRI} "
11,25,μᾶλλον 3123 {ADV} ἑλόμενος 138 {V-2AMP-NSM} συγκακουχεῖσθαι 4778 {V-PNN} τῷ 3588 {T-DSM} λαῷ 2992 {N-DSM} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} ἢ 2228 {PRT} πρόσκαιρον 4340 {A-ASF} ἔχειν 2192 {V-PAN} ἁμαρτίας 266 {N-GSF} ἀπόλαυσιν· 619 {N-ASF} 
11,26,μείζονα 3173 {A-ASM-C} πλοῦτον 4149 {N-ASM} ἡγησάμενος 2233 {V-ADP-NSM} τῶν 3588 {T-GPM} Αἰγύπτου 125 {N-GSF} θησαυρῶν 2344 {N-GPM} τὸν 3588 {T-ASM} ὀνειδισμὸν 3680 {N-ASM} τοῦ 3588 {T-GSM} χριστοῦ· 5547 {N-GSM} ἀπέβλεπεν 578 {V-IAI-3S} γὰρ 1063 {CONJ} εἰς 1519 {PREP} τὴν 3588 {T-ASF} μισθαποδοσίαν. 3405 {N-ASF}
