chapter,verse,texte
2,14,"Ἀλλ’ 235 {CONJ} ἔχω 2192 {V-PAI-1S} κατὰ 2596 {PREP} σοῦ 4771 {P-2GS} ὀλίγα, 3641 {A-APN} ὅτι 3754 {CONJ} ἔχεις 2192 {V-PAI-2S} ἐκεῖ 1563 {ADV} κρατοῦντας 2902 {V-PAP-APM} τὴν 3588 {T-ASF} διδαχὴν 1322 {N-ASF} Βαλαάμ, 903 {N-PRI} ὃς 3739 {R-NSM} ἐδίδαξεν 1321 {V-AAI-3S} τὸν 3588 {T-ASM} Βαλὰκ 904 {N-PRI} βαλεῖν 906 {V-2AAN} σκάνδαλον 4625 {N-ASN} ἐνώπιον 1799 {PREP} τῶν 3588 {T-GPM} υἱῶν 5207 {N-GPM} Ἰσραήλ, 2474 {N-PRI} καὶ 2532 {CONJ} φαγεῖν 5315 {V-2AAN} εἰδωλόθυτα 1494 {A-APN} καὶ 2532 {CONJ} πορνεῦσαι. 4203 {V-AAN} "
2,15,Οὕτως 3779 {ADV} ἔχεις 2192 {V-PAI-2S} καὶ 2532 {CONJ} σὺ 4771 {P-2NS} κρατοῦντας 2902 {V-PAP-APM} τὴν 3588 {T-ASF} διδαχὴν 1322 {N-ASF} τῶν 3588 {T-GPM} Νικολαϊτῶν 3531 {N-GPM} ὁμοίως. 3668 {ADV} 
2,16,"Μετανόησον 3340 {V-AAM-2S} οὖν· 3767 {CONJ} εἰ 1487 {COND} δὲ 1161 {CONJ} μή, 3361 {PRT-N} ἔρχομαί 2064 {V-PNI-1S} σοι 4771 {P-2DS} ταχύ, 5035 {ADV} καὶ 2532 {CONJ} πολεμήσω 4170 {V-FAI-1S} μετ’ 3326 {PREP} αὐτῶν 846 {P-GPM} ἐν 1722 {PREP} τῇ 3588 {T-DSF} ῥομφαίᾳ 4501 {N-DSF} τοῦ 3588 {T-GSN} στόματός 4750 {N-GSN} μου. 1473 {P-1GS} "
2,17,"Ὁ 3588 {T-NSM} ἔχων 2192 {V-PAP-NSM} οὖς 3775 {N-ASN} ἀκουσάτω 191 {V-AAM-3S} τί 5101 {I-ASN} τὸ 3588 {T-NSN} πνεῦμα 4151 {N-NSN} λέγει 3004 {V-PAI-3S} ταῖς 3588 {T-DPF} ἐκκλησίαις. 1577 {N-DPF} Τῷ 3588 {T-DSM} νικῶντι 3528 {V-PAP-DSM} δώσω 1325 {V-FAI-1S} αὐτῷ 846 {P-DSM} τοῦ 3588 {T-GSN} μάννα 3131 {HEB} τοῦ 3588 {T-GSN} κεκρυμμένου, 2928 {V-RPP-GSN} καὶ 2532 {CONJ} δώσω 1325 {V-FAI-1S} αὐτῷ 846 {P-DSM} ψῆφον 5586 {N-ASF} λευκήν, 3022 {A-ASF} καὶ 2532 {CONJ} ἐπὶ 1909 {PREP} τὴν 3588 {T-ASF} ψῆφον 5586 {N-ASF} ὄνομα 3686 {N-ASN} καινὸν 2537 {A-ASN} γεγραμμένον, 1125 {V-RPP-ASN} ὃ 3739 {R-ASN} οὐδεὶς 3762 {A-NSM-N} οἶδεν 1492 {V-RAI-3S} εἰ 1487 {COND} μὴ 3361 {PRT-N} ὁ 3588 {T-NSM} λαμβάνων. 2983 {V-PAP-NSM} "
2,18,"Καὶ 2532 {CONJ} τῷ 3588 {T-DSM} ἀγγέλῳ 32 {N-DSM} τῆς 3588 {T-GSF} ἐν 1722 {PREP} Θυατείροις 2363 {N-DPN} ἐκκλησίας 1577 {N-GSF} γράψον, 1125 {V-AAM-2S} Τάδε 3592 {D-APN} λέγει 3004 {V-PAI-3S} ὁ 3588 {T-NSM} υἱὸς 5207 {N-NSM} τοῦ 3588 {T-GSM} θεοῦ, 2316 {N-GSM} ὁ 3588 {T-NSM} ἔχων 2192 {V-PAP-NSM} τοὺς 3588 {T-APM} ὀφθαλμοὺς 3788 {N-APM} αὐτοῦ 846 {P-GSM} ὡς 5613 {ADV} φλόγα 5395 {N-ASF} πυρός, 4442 {N-GSN} καὶ 2532 {CONJ} οἱ 3588 {T-NPM} πόδες 4228 {N-NPM} αὐτοῦ 846 {P-GSM} ὅμοιοι 3664 {A-NPM} χαλκολιβάνῳ· 5474 {N-DSN} "
2,19,"Οἶδά 1492 {V-RAI-1S} σου 4771 {P-2GS} τὰ 3588 {T-APN} ἔργα, 2041 {N-APN} καὶ 2532 {CONJ} τὴν 3588 {T-ASF} ἀγάπην 26 {N-ASF} καὶ 2532 {CONJ} τὴν 3588 {T-ASF} πίστιν 4102 {N-ASF} καὶ 2532 {CONJ} τὴν 3588 {T-ASF} διακονίαν 1248 {N-ASF} καὶ 2532 {CONJ} τὴν 3588 {T-ASF} ὑπομονήν 5281 {N-ASF} σου, 4771 {P-2GS} καὶ 2532 {CONJ} τὰ 3588 {T-APN} ἔργα 2041 {N-APN} σου, 4771 {P-2GS} τὰ 3588 {T-APN} ἔσχατα 2078 {A-APN-S} πλείονα 4183 {A-APN-C} τῶν 3588 {T-GPN} πρώτων. 4413 {A-GPN-S} "
2,20,"Ἀλλ’ 235 {CONJ} ἔχω 2192 {V-PAI-1S} κατὰ 2596 {PREP} σοῦ 4771 {P-2GS} ὅτι 3754 {CONJ} ἀφεῖς 863 {V-PAI-2S} τὴν 3588 {T-ASF} γυναῖκά 1135 {N-ASF} σου 4771 {P-2GS} Ἰεζάβελ, 2403 {N-PRI} ἣ 3739 {R-NSF} λέγει 3004 {V-PAI-3S} ἑαυτὴν 1438 {F-3ASF} προφῆτιν, 4398 {N-ASF} καὶ 2532 {CONJ} διδάσκει 1321 {V-PAI-3S} καὶ 2532 {CONJ} πλανᾷ 4105 {V-PAI-3S} τοὺς 3588 {T-APM} ἐμοὺς 1699 {S-1SAPM} δούλους 1401 {N-APM} πορνεῦσαι 4203 {V-AAN} καὶ 2532 {CONJ} φαγεῖν 5315 {V-2AAN} εἰδωλόθυτα. 1494 {A-APN} "
2,21,"Καὶ 2532 {CONJ} ἔδωκα 1325 {V-AAI-1S} αὐτῇ 846 {P-DSF} χρόνον 5550 {N-ASM} ἵνα 2443 {CONJ} μετανοήσῃ, 3340 {V-AAS-3S} καὶ 2532 {CONJ} οὐ 3756 {PRT-N} θέλει 2309 {V-PAI-3S} μετανοῆσαι 3340 {V-AAN} ἐκ 1537 {PREP} τῆς 3588 {T-GSF} πορνείας 4202 {N-GSF} αὐτῆς. 846 {P-GSF} "
2,22,"Ἰδού, 3708 {V-2AMM-2S} βάλλω 906 {V-PAI-1S} αὐτὴν 846 {P-ASF} εἰς 1519 {PREP} κλίνην, 2825 {N-ASF} καὶ 2532 {CONJ} τοὺς 3588 {T-APM} μοιχεύοντας 3431 {V-PAP-APM} μετ’ 3326 {PREP} αὐτῆς 846 {P-GSF} εἰς 1519 {PREP} θλίψιν 2347 {N-ASF} μεγάλην, 3173 {A-ASF} ἐὰν 1437 {COND} μὴ 3361 {PRT-N} μετανοήσωσιν 3340 {V-AAS-3P} ἐκ 1537 {PREP} τῶν 3588 {T-GPN} ἔργων 2041 {N-GPN} αὐτῆς. 846 {P-GSF} "
2,23,Καὶ 2532 {CONJ} τὰ 3588 {T-APN} τέκνα 5043 {N-APN} αὐτῆς 846 {P-GSF} ἀποκτενῶ 615 {V-FAI-1S} ἐν 1722 {PREP} θανάτῳ· 2288 {N-DSM} καὶ 2532 {CONJ} γνώσονται 1097 {V-FDI-3P} πᾶσαι 3956 {A-NPF} αἱ 3588 {T-NPF} ἐκκλησίαι 1577 {N-NPF} ὅτι 3754 {CONJ} ἐγώ 1473 {P-1NS} εἰμι 1510 {V-PAI-1S} ὁ 3588 {T-NSM} ἐρευνῶν 2045 {V-PAP-NSM} νεφροὺς 3510 {N-APM} καὶ 2532 {CONJ} καρδίας· 2588 {N-APF} καὶ 2532 {CONJ} δώσω 1325 {V-FAI-1S} ὑμῖν 4771 {P-2DP} ἑκάστῳ 1538 {A-DSM} κατὰ 2596 {PREP} τὰ 3588 {T-APN} ἔργα 2041 {N-APN} ὑμῶν. 4771 {P-2GP} 
2,24,"Ὑμῖν 4771 {P-2DP} δὲ 1161 {CONJ} λέγω, 3004 {V-PAI-1S} τοῖς 3588 {T-DPM} λοιποῖς 3062 {A-DPM} τοῖς 3588 {T-DPM} ἐν 1722 {PREP} Θυατείροις, 2363 {N-DPN} ὅσοι 3745 {K-NPM} οὐκ 3756 {PRT-N} ἔχουσιν 2192 {V-PAI-3P} τὴν 3588 {T-ASF} διδαχὴν 1322 {N-ASF} ταύτην, 3778 {D-ASF} οἵτινες 3748 {R-NPM} οὐκ 3756 {PRT-N} ἔγνωσαν 1097 {V-2AAI-3P} τὰ 3588 {T-APN} βαθέα 901 {A-APN} τοῦ 3588 {T-GSM} Σατανᾶ, 4567 {N-GSM} ὡς 5613 {ADV} λέγουσιν, 3004 {V-PAI-3P} οὐ 3756 {PRT-N} βάλλω 906 {V-PAI-1S} ἐφ’ 1909 {PREP} ὑμᾶς 4771 {P-2AP} ἄλλο 243 {A-ASN} βάρος. 922 {N-ASN} "
2,25,"Πλὴν 4133 {ADV} ὃ 3739 {R-ASN} ἔχετε 2192 {V-PAI-2P} κρατήσατε, 2902 {V-AAM-2P} ἄχρι 891 {ADV} οὗ 3739 {R-GSM} ἂν 302 {PRT} ἥξω. 2240 {V-AAS-1S} "
2,26,"Καὶ 2532 {CONJ} ὁ 3588 {T-NSM} νικῶν 3528 {V-PAP-NSM} καὶ 2532 {CONJ} ὁ 3588 {T-NSM} τηρῶν 5083 {V-PAP-NSM} ἄχρι 891 {ADV} τέλους 5056 {N-GSN} τὰ 3588 {T-APN} ἔργα 2041 {N-APN} μου, 1473 {P-1GS} δώσω 1325 {V-FAI-1S} αὐτῷ 846 {P-DSM} ἐξουσίαν 1849 {N-ASF} ἐπὶ 1909 {PREP} τῶν 3588 {T-GPN} ἐθνῶν· 1484 {N-GPN} "
2,27,"καὶ 2532 {CONJ} ποιμανεῖ 4165 {V-FAI-3S} αὐτοὺς 846 {P-APM} ἐν 1722 {PREP} ῥάβδῳ 4464 {N-DSF} σιδηρᾷ· 4603 {A-DSF} ὡς 5613 {ADV} τὰ 3588 {T-NPN} σκεύη 4632 {N-NPN} τὰ 3588 {T-NPN} κεραμικά, 2764 {A-NPN} συντριβήσεται· 4937 {V-2FPI-3S} ὡς 5613 {ADV} κἀγὼ 2504 {P-1NS-K} εἴληφα 2983 {V-2RAI-1S} παρὰ 3844 {PREP} τοῦ 3588 {T-GSM} πατρός 3962 {N-GSM} μου· 1473 {P-1GS} "
2,28,καὶ 2532 {CONJ} δώσω 1325 {V-FAI-1S} αὐτῷ 846 {P-DSM} τὸν 3588 {T-ASM} ἀστέρα 792 {N-ASM} τὸν 3588 {T-ASM} πρωϊνόν. 4407 {A-ASM}
2,29,Ὁ 3588 {T-NSM} ἔχων 2192 {V-PAP-NSM} οὖς 3775 {N-ASN} ἀκουσάτω 191 {V-AAM-3S} τί 5101 {I-ASN} τὸ 3588 {T-NSN} πνεῦμα 4151 {N-NSN} λέγει 3004 {V-PAI-3S} ταῖς 3588 {T-DPF} ἐκκλησίαις. 1577 {N-DPF} 
3,1,"Καὶ 2532 {CONJ} τῷ 3588 {T-DSM} ἀγγέλῳ 32 {N-DSM} τῆς 3588 {T-GSF} ἐν 1722 {PREP} Σάρδεσιν 4554 {N-DPF} ἐκκλησίας 1577 {N-GSF} γράψον, 1125 {V-AAM-2S} Τάδε 3592 {D-APN} λέγει 3004 {V-PAI-3S} ὁ 3588 {T-NSM} ἔχων 2192 {V-PAP-NSM} τὰ 3588 {T-APN} ἑπτὰ 2033 {A-NUI} πνεύματα 4151 {N-APN} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} καὶ 2532 {CONJ} τοὺς 3588 {T-APM} ἑπτὰ 2033 {A-NUI} ἀστέρας· 792 {N-APM} Οἶδά 1492 {V-RAI-1S} σου 4771 {P-2GS} τὰ 3588 {T-APN} ἔργα, 2041 {N-APN} ὅτι 3754 {CONJ} ὄνομα 3686 {N-ASN} ἔχεις 2192 {V-PAI-2S} ὅτι 3754 {CONJ} ζῇς, 2198 {V-PAI-2S} καὶ 2532 {CONJ} νεκρὸς 3498 {A-NSM} εἶ. 1510 {V-PAI-2S} "
3,2,"Γίνου 1096 {V-PNM-2S} γρηγορῶν, 1127 {V-PAP-NSM} καὶ 2532 {CONJ} στήρισον 4741 {V-AAM-2S} τὰ 3588 {T-APN} λοιπὰ 3062 {A-APN} ἃ 3739 {R-NPN} ἔμελλες 3195 {V-IAI-2S} ἀποβάλλειν· 577 {V-PAN} οὐ 3756 {PRT-N} γὰρ 1063 {CONJ} εὕρηκά 2147 {V-RAI-1S} σου 4771 {P-2GS} τὰ 3588 {T-APN} ἔργα 2041 {N-APN} πεπληρωμένα 4137 {V-RPP-APN} ἐνώπιον 1799 {PREP} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} μου. 1473 {P-1GS} "
3,3,"Μνημόνευε 3421 {V-PAM-2S} οὖν 3767 {CONJ} πῶς 4459 {ADV} εἴληφας 2983 {V-2RAI-2S} καὶ 2532 {CONJ} ἤκουσας, 191 {V-AAI-2S} καὶ 2532 {CONJ} τήρει, 5083 {V-PAM-2S} καὶ 2532 {CONJ} μετανόησον. 3340 {V-AAM-2S} Ἐὰν 1437 {COND} οὖν 3767 {CONJ} μὴ 3361 {PRT-N} γρηγορήσῃς, 1127 {V-AAS-2S} ἥξω 2240 {V-FAI-1S} ἐπί 1909 {PREP} σε 4771 {P-2AS} ὡς 5613 {ADV} κλέπτης, 2812 {N-NSM} καὶ 2532 {CONJ} οὐ 3756 {PRT-N} μὴ 3361 {PRT-N} γνῷς 1097 {V-2AAS-2S} ποίαν 4169 {I-ASF} ὥραν 5610 {N-ASF} ἥξω 2240 {V-FAI-1S} ἐπί 1909 {PREP} σε. 4771 {P-2AS} "
3,4,"Ἀλλ’ 235 {CONJ} ὀλίγα 3641 {A-APN} ἔχεις 2192 {V-PAI-2S} ὀνόματα 3686 {N-APN} ἐν 1722 {PREP} Σάρδεσιν, 4554 {N-DPF} ἃ 3739 {R-NPN} οὐκ 3756 {PRT-N} ἐμόλυναν 3435 {V-AAI-3P} τὰ 3588 {T-APN} ἱμάτια 2440 {N-APN} αὐτῶν· 846 {P-GPN} καὶ 2532 {CONJ} περιπατήσουσιν 4043 {V-FAI-3P} μετ’ 3326 {PREP} ἐμοῦ 1473 {P-1GS} ἐν 1722 {PREP} λευκοῖς, 3022 {A-DPN} ὅτι 3754 {CONJ} ἄξιοί 514 {A-NPM} εἰσιν. 1510 {V-PAI-3P} "
3,5,"Ὁ 3588 {T-NSM} νικῶν, 3528 {V-PAP-NSM} οὗτος 3778 {D-NSM} περιβαλεῖται 4016 {V-FMI-3S} ἐν 1722 {PREP} ἱματίοις 2440 {N-DPN} λευκοῖς· 3022 {A-DPN} καὶ 2532 {CONJ} οὐ 3756 {PRT-N} μὴ 3361 {PRT-N} ἐξαλείψω 1813 {V-FAI-1S} τὸ 3588 {T-ASN} ὄνομα 3686 {N-ASN} αὐτοῦ 846 {P-GSM} ἐκ 1537 {PREP} τῆς 3588 {T-GSF} βίβλου 976 {N-GSF} τῆς 3588 {T-GSF} ζωῆς, 2222 {N-GSF} καὶ 2532 {CONJ} ὁμολογήσω 3670 {V-FAI-1S} τὸ 3588 {T-ASN} ὄνομα 3686 {N-ASN} αὐτοῦ 846 {P-GSM} ἐνώπιον 1799 {PREP} τοῦ 3588 {T-GSM} πατρός 3962 {N-GSM} μου, 1473 {P-1GS} καὶ 2532 {CONJ} ἐνώπιον 1799 {PREP} τῶν 3588 {T-GPM} ἀγγέλων 32 {N-GPM} αὐτοῦ. 846 {P-GSM} "
3,6,Ὁ 3588 {T-NSM} ἔχων 2192 {V-PAP-NSM} οὖς 3775 {N-ASN} ἀκουσάτω 191 {V-AAM-3S} τί 5101 {I-ASN} τὸ 3588 {T-NSN} πνεῦμα 4151 {N-NSN} λέγει 3004 {V-PAI-3S} ταῖς 3588 {T-DPF} ἐκκλησίαις. 1577 {N-DPF} 
3,7,"Καὶ 2532 {CONJ} τῷ 3588 {T-DSM} ἀγγέλῳ 32 {N-DSM} τῆς 3588 {T-GSF} ἐν 1722 {PREP} Φιλαδελφείᾳ 5359 {N-DSF} ἐκκλησίας 1577 {N-GSF} γράψον, 1125 {V-AAM-2S} Τάδε 3592 {D-APN} λέγει 3004 {V-PAI-3S} ὁ 3588 {T-NSM} ἅγιος, 40 {A-NSM} ὁ 3588 {T-NSM} ἀληθινός, 228 {A-NSM} ὁ 3588 {T-NSM} ἔχων 2192 {V-PAP-NSM} τὴν 3588 {T-ASF} κλεῖν 2807 {N-ASF} τοῦ 3588 {T-GSM} Δαυίδ, 1138 {N-PRI} ὁ 3588 {T-NSM} ἀνοίγων 455 {V-PAP-NSM} καὶ 2532 {CONJ} οὐδεὶς 3762 {A-NSM-N} κλείσει 2808 {V-FAI-3S} αὐτήν, 846 {P-ASF} εἰ 1487 {COND} μὴ 3361 {PRT-N} ὁ 3588 {T-NSM} ἀνοίγων· 455 {V-PAP-NSM} καὶ 2532 {CONJ} οὐδεὶς 3762 {A-NSM-N} ἀνοίξει. 455 {V-FAI-3S} "
3,8,"Οἶδά 1492 {V-RAI-1S} σου 4771 {P-2GS} τὰ 3588 {T-APN} ἔργα· 2041 {N-APN} ἰδού, 3708 {V-2AMM-2S} δέδωκα 1325 {V-RAI-1S} ἐνώπιόν 1799 {PREP} σου 4771 {P-2GS} θύραν 2374 {N-ASF} ἀνεῳγμένην, 455 {V-RPP-ASF} ἣν 3739 {R-ASF} οὐδεὶς 3762 {A-NSM-N} δύναται 1410 {V-PNI-3S} κλεῖσαι 2808 {V-AAN} αὐτήν, 846 {P-ASF} ὅτι 3754 {CONJ} μικρὰν 3398 {A-ASF} ἔχεις 2192 {V-PAI-2S} δύναμιν, 1411 {N-ASF} καὶ 2532 {CONJ} ἐτήρησάς 5083 {V-AAI-2S} μου 1473 {P-1GS} τὸν 3588 {T-ASM} λόγον, 3056 {N-ASM} καὶ 2532 {CONJ} οὐκ 3756 {PRT-N} ἠρνήσω 720 {V-ADI-2S} τὸ 3588 {T-ASN} ὄνομά 3686 {N-ASN} μου. 1473 {P-1GS} "
3,9,"Ἰδού, 3708 {V-2AMM-2S} δίδωμι 1325 {V-PAI-1S} ἐκ 1537 {PREP} τῆς 3588 {T-GSF} συναγωγῆς 4864 {N-GSF} τοῦ 3588 {T-GSM} Σατανᾶ, 4567 {N-GSM} τῶν 3588 {T-GPM} λεγόντων 3004 {V-PAP-GPM} ἑαυτοὺς 1438 {F-3APM} Ἰουδαίους 2453 {A-APM} εἶναι, 1510 {V-PAN} καὶ 2532 {CONJ} οὐκ 3756 {PRT-N} εἰσίν, 1510 {V-PAI-3P} ἀλλὰ 235 {CONJ} ψεύδονται· 5574 {V-PNI-3P} ἰδού, 3708 {V-2AMM-2S} ποιήσω 4160 {V-FAI-1S} αὐτοὺς 846 {P-APM} ἵνα 2443 {CONJ} ἥξωσιν 2240 {V-AAS-3P} καὶ 2532 {CONJ} προσκυνήσωσιν 4352 {V-AAS-3P} ἐνώπιον 1799 {PREP} τῶν 3588 {T-GPM} ποδῶν 4228 {N-GPM} σου, 4771 {P-2GS} καὶ 2532 {CONJ} γνῶσιν 1097 {V-2AAS-3P} ὅτι 3754 {CONJ} ἠγάπησά 25 {V-AAI-1S} σε. 4771 {P-2AS} "
3,10,"Ὅτι 3754 {CONJ} ἐτήρησας 5083 {V-AAI-2S} τὸν 3588 {T-ASM} λόγον 3056 {N-ASM} τῆς 3588 {T-GSF} ὑπομονῆς 5281 {N-GSF} μου, 1473 {P-1GS} κἀγώ 2504 {P-1NS-K} σε 4771 {P-2AS} τηρήσω 5083 {V-FAI-1S} ἐκ 1537 {PREP} τῆς 3588 {T-GSF} ὥρας 5610 {N-GSF} τοῦ 3588 {T-GSM} πειρασμοῦ, 3986 {N-GSM} τῆς 3588 {T-GSF} μελλούσης 3195 {V-PAP-GSF} ἔρχεσθαι 2064 {V-PNN} ἐπὶ 1909 {PREP} τῆς 3588 {T-GSF} οἰκουμένης 3625 {N-GSF} ὅλης, 3650 {A-GSF} πειράσαι 3985 {V-AAN} τοὺς 3588 {T-APM} κατοικοῦντας 2730 {V-PAP-APM} ἐπὶ 1909 {PREP} τῆς 3588 {T-GSF} γῆς. 1093 {N-GSF} "
3,11,"Ἔρχομαι 2064 {V-PNI-1S} ταχύ· 5035 {ADV} κράτει 2902 {V-PAM-2S} ὃ 3739 {R-ASN} ἔχεις, 2192 {V-PAI-2S} ἵνα 2443 {CONJ} μηδεὶς 3367 {A-NSM-N} λάβῃ 2983 {V-2AAS-3S} τὸν 3588 {T-ASM} στέφανόν 4735 {N-ASM} σου. 4771 {P-2GS} "
3,12,"Ὁ 3588 {T-NSM} νικῶν, 3528 {V-PAP-NSM} ποιήσω 4160 {V-FAI-1S} αὐτὸν 846 {P-ASM} στύλον 4769 {N-ASM} ἐν 1722 {PREP} τῷ 3588 {T-DSM} ναῷ 3485 {N-DSM} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} μου, 1473 {P-1GS} καὶ 2532 {CONJ} ἔξω 1854 {ADV} οὐ 3756 {PRT-N} μὴ 3361 {PRT-N} ἐξέλθῃ 1831 {V-2AAS-3S} ἔτι, 2089 {ADV} καὶ 2532 {CONJ} γράψω 1125 {V-FAI-1S} ἐπ’ 1909 {PREP} αὐτὸν 846 {P-ASM} τὸ 3588 {T-ASN} ὄνομα 3686 {N-ASN} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} μου, 1473 {P-1GS} καὶ 2532 {CONJ} τὸ 3588 {T-ASN} ὄνομα 3686 {N-ASN} τῆς 3588 {T-GSF} πόλεως 4172 {N-GSF} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} μου, 1473 {P-1GS} τῆς 3588 {T-GSF} καινῆς 2537 {A-GSF} Ἱερουσαλήμ, 2419 {N-PRI} ἣ 3739 {R-NSF} καταβαίνει 2597 {V-PAI-3S} ἐκ 1537 {PREP} τοῦ 3588 {T-GSM} οὐρανοῦ 3772 {N-GSM} ἀπὸ 575 {PREP} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} μου, 1473 {P-1GS} καὶ 2532 {CONJ} τὸ 3588 {T-ASN} ὄνομά 3686 {N-ASN} μου 1473 {P-1GS} τὸ 3588 {T-ASN} καινόν. 2537 {A-ASN} "
3,13,Ὁ 3588 {T-NSM} ἔχων 2192 {V-PAP-NSM} οὖς 3775 {N-ASN} ἀκουσάτω 191 {V-AAM-3S} τί 5101 {I-ASN} τὸ 3588 {T-NSN} πνεῦμα 4151 {N-NSN} λέγει 3004 {V-PAI-3S} ταῖς 3588 {T-DPF} ἐκκλησίαις. 1577 {N-DPF} 
3,14,"Καὶ 2532 {CONJ} τῷ 3588 {T-DSM} ἀγγέλῳ 32 {N-DSM} τῆς 3588 {T-GSF} ἐν 1722 {PREP} Λαοδικείᾳ 2993 {N-DSF} ἐκκλησίας 1577 {N-GSF} γράψον, 1125 {V-AAM-2S} Τάδε 3592 {D-APN} λέγει 3004 {V-PAI-3S} ὁ 3588 {T-NSM} Ἀμήν, 281 {HEB} ὁ 3588 {T-NSM} μάρτυς 3144 {N-NSM} ὁ 3588 {T-NSM} πιστὸς 4103 {A-NSM} καὶ 2532 {CONJ} ἀληθινός, 228 {A-NSM} ἡ 3588 {T-NSF} ἀρχὴ 746 {N-NSF} τῆς 3588 {T-GSF} κτίσεως 2937 {N-GSF} τοῦ 3588 {T-GSM} θεοῦ· 2316 {N-GSM} "
3,15,"Οἶδά 1492 {V-RAI-1S} σου 4771 {P-2GS} τὰ 3588 {T-APN} ἔργα, 2041 {N-APN} ὅτι 3754 {CONJ} οὔτε 3777 {CONJ-N} ψυχρὸς 5593 {A-NSM} εἶ 1510 {V-PAI-2S} οὔτε 3777 {CONJ-N} ζεστός· 2200 {A-NSM} ὄφελον 3785 {V-2AAI-1S} ψυχρὸς 5593 {A-NSM} ἦς 1510 {V-IAI-2S} ἢ 2228 {PRT} ζεστός. 2200 {A-NSM} "
3,16,"Οὕτως 3779 {ADV} ὅτι 3754 {CONJ} χλιαρὸς 5513 {A-NSM} εἶ, 1510 {V-PAI-2S} καὶ 2532 {CONJ} οὐ 3756 {PRT-N} ζεστὸς 2200 {A-NSM} οὔτε 3777 {CONJ-N} ψυχρός, 5593 {A-NSM} μέλλω 3195 {V-PAI-1S} σε 4771 {P-2AS} ἐμέσαι 1692 {V-AAN} ἐκ 1537 {PREP} τοῦ 3588 {T-GSN} στόματός 4750 {N-GSN} μου. 1473 {P-1GS} "
3,17,"Ὅτι 3754 {CONJ} λέγεις, 3004 {V-PAI-2S} Πλούσιός 4145 {A-NSM} εἰμι, 1510 {V-PAI-1S} καὶ 2532 {CONJ} πεπλούτηκα, 4147 {V-RAI-1S} καὶ 2532 {CONJ} οὐδενὸς 3762 {A-GSN-N} χρείαν {A-GSM-N} χρειαν ἔχω, {N-ASF} εχω καὶ {V-PAI-1S} και οὐκ {CONJ} ουκ οἶδας {PRT-N} οιδας ὅτι {V-RAI-2S} οτι σὺ {CONJ} συ εἶ {P-2NS} ει ὁ {V-PAI-2S} ο ταλαίπωρος {T-NSM} ταλαιπωρος καὶ {A-NSM} και ὁ {CONJ} ο ἐλεεινὸς {T-NSM} ελεεινος καὶ {A-NSM} και πτωχὸς {CONJ} πτωχος καὶ {A-NSM} και τυφλὸς {CONJ} τυφλος καὶ {A-NSM} και γυμνός· {CONJ} γυμνος{A-NSM} "
3,18,"συμβουλεύω 4823 {V-PAI-1S} σοι 4771 {P-2DS} ἀγοράσαι 59 {V-AAN} χρυσίον 5553 {N-ASN} παρ’ 3844 {PREP} ἐμοῦ 1473 {P-1GS} πεπυρωμένον 4448 {V-RPP-ASN} ἐκ 1537 {PREP} πυρός, 4442 {N-GSN} ἵνα 2443 {CONJ} πλουτήσῃς, 4147 {V-AAS-2S} καὶ 2532 {CONJ} ἱμάτια 2440 {N-APN} λευκά, 3022 {A-APN} ἵνα 2443 {CONJ} περιβάλῃ, 4016 {V-2AMS-2S} καὶ 2532 {CONJ} μὴ 3361 {PRT-N} φανερωθῇ 5319 {V-APS-3S} ἡ 3588 {T-NSF} αἰσχύνη 152 {N-NSF} τῆς 3588 {T-GSF} γυμνότητός 1132 {N-GSF} σου· 4771 {P-2GS} καὶ 2532 {CONJ} κολλύριον 2854 {N-ASN} ἵνα 2443 {CONJ} ἐγχρίσῃ 1472 {V-AAS-3S} τοὺς 3588 {T-APM} ὀφθαλμούς 3788 {N-APM} σου, 4771 {P-2GS} ἵνα 2443 {CONJ} βλέπῃς. 991 {V-PAS-2S} "
3,19,"Ἐγὼ 1473 {P-1NS} ὅσους 3745 {K-APM} ἐὰν 1437 {COND} φιλῶ, 5368 {V-PAS-1S} ἐλέγχω 1651 {V-PAI-1S} καὶ 2532 {CONJ} παιδεύω· 3811 {V-PAI-1S} ζήλωσον 2206 {V-AAM-2S} οὖν 3767 {CONJ} καὶ 2532 {CONJ} μετανόησον. 3340 {V-AAM-2S} "
